instant,dteday,season,year,month,hours,holiday,week,situation_of_weather,temp,atemp,humidity,speed_of_wind,casual,registered,count,category_days
15298,2012-10-04,Winter,2012,October,14,0,Thursday,Clear,0.7,0.6515,0.61,0.2537,56,211,267,weekdays
15299,2012-10-04,Winter,2012,October,15,0,Thursday,Clear,0.72,0.6667,0.54,0.2836,77,248,325,weekdays
15300,2012-10-04,Winter,2012,October,16,0,Thursday,Clear,0.7,0.6515,0.54,0.2836,86,411,497,weekdays
15301,2012-10-04,Winter,2012,October,17,0,Thursday,Clear,0.7,0.6515,0.51,0.2239,112,789,901,weekdays
15302,2012-10-04,Winter,2012,October,18,0,Thursday,Clear,0.66,0.6212,0.57,0.1045,75,812,887,weekdays
15303,2012-10-04,Winter,2012,October,19,0,Thursday,Clear,0.66,0.6212,0.57,0.1045,67,467,534,weekdays
15304,2012-10-04,Winter,2012,October,20,0,Thursday,Clear,0.64,0.6061,0.65,0.1045,50,391,441,weekdays
15305,2012-10-04,Winter,2012,October,21,0,Thursday,Clear,0.62,0.6061,0.69,0.0,33,288,321,weekdays
15306,2012-10-04,Winter,2012,October,22,0,Thursday,Clear,0.64,0.6212,0.47,0.1343,29,203,232,weekdays
15307,2012-10-04,Winter,2012,October,23,0,Thursday,Clear,0.6,0.6212,0.56,0.0896,18,137,155,weekdays
15308,2012-10-05,Winter,2012,October,0,0,Friday,Clear,0.56,0.5303,0.73,0.0,16,86,102,weekdays
15309,2012-10-05,Winter,2012,October,1,0,Friday,Clear,0.54,0.5152,0.68,0.1045,3,43,46,weekdays
15310,2012-10-05,Winter,2012,October,2,0,Friday,Clear,0.54,0.5152,0.73,0.0896,1,10,11,weekdays
15311,2012-10-05,Winter,2012,October,3,0,Friday,Clear,0.54,0.5152,0.73,0.0,5,11,16,weekdays
15312,2012-10-05,Winter,2012,October,4,0,Friday,Clear,0.54,0.5152,0.77,0.0,0,11,11,weekdays
15313,2012-10-05,Winter,2012,October,5,0,Friday,Clear,0.52,0.5,0.77,0.0,0,41,41,weekdays
15314,2012-10-05,Winter,2012,October,6,0,Friday,Clear,0.52,0.5,0.83,0.0,4,133,137,weekdays
15315,2012-10-05,Winter,2012,October,7,0,Friday,Clear,0.52,0.5,0.83,0.1045,11,417,428,weekdays
15316,2012-10-05,Winter,2012,October,8,0,Friday,Clear,0.58,0.5455,0.64,0.0,36,749,785,weekdays
15317,2012-10-05,Winter,2012,October,9,0,Friday,Clear,0.6,0.6061,0.6,0.0896,58,326,384,weekdays
15318,2012-10-05,Winter,2012,October,10,0,Friday,Clear,0.66,0.6212,0.54,0.0,68,192,260,weekdays
15319,2012-10-05,Winter,2012,October,11,0,Friday,Clear,0.7,0.6515,0.48,0.194,90,214,304,weekdays
15320,2012-10-05,Winter,2012,October,12,0,Friday,Clear,0.72,0.6515,0.42,0.1642,161,307,468,weekdays
15321,2012-10-05,Winter,2012,October,13,0,Friday,Clear,0.7,0.6515,0.48,0.0,117,307,424,weekdays
15322,2012-10-05,Winter,2012,October,14,0,Friday,Clear,0.74,0.6515,0.37,0.2239,113,287,400,weekdays
15323,2012-10-05,Winter,2012,October,15,0,Friday,Clear,0.72,0.6515,0.39,0.2537,150,320,470,weekdays
15324,2012-10-05,Winter,2012,October,16,0,Friday,Clear,0.72,0.6515,0.37,0.0,153,481,634,weekdays
15325,2012-10-05,Winter,2012,October,17,0,Friday,Clear,0.7,0.6364,0.42,0.1642,158,742,900,weekdays
15326,2012-10-05,Winter,2012,October,18,0,Friday,Clear,0.64,0.6212,0.57,0.1343,106,655,761,weekdays
15327,2012-10-05,Winter,2012,October,19,0,Friday,Clear,0.62,0.5909,0.73,0.1642,67,433,500,weekdays
15328,2012-10-05,Winter,2012,October,20,0,Friday,Clear,0.6,0.5758,0.78,0.1343,66,306,372,weekdays
15329,2012-10-05,Winter,2012,October,21,0,Friday,Clear,0.6,0.5909,0.69,0.2239,47,220,267,weekdays
15330,2012-10-05,Winter,2012,October,22,0,Friday,Clear,0.6,0.5909,0.73,0.2836,63,201,264,weekdays
15331,2012-10-05,Winter,2012,October,23,0,Friday,Clear,0.58,0.5455,0.78,0.2239,23,148,171,weekdays
15332,2012-10-06,Winter,2012,October,0,0,Saturday,Clear,0.56,0.5303,0.83,0.1642,37,154,191,weekend
15333,2012-10-06,Winter,2012,October,1,0,Saturday,Clear,0.56,0.5303,0.83,0.2537,25,116,141,weekend
15334,2012-10-06,Winter,2012,October,2,0,Saturday,Clear,0.56,0.5303,0.78,0.194,13,62,75,weekend
15335,2012-10-06,Winter,2012,October,3,0,Saturday,Clear,0.54,0.5152,0.77,0.2239,2,54,56,weekend
15336,2012-10-06,Winter,2012,October,4,0,Saturday,Clear,0.54,0.5152,0.83,0.2537,4,7,11,weekend
15337,2012-10-06,Winter,2012,October,5,0,Saturday,Clear,0.54,0.5152,0.83,0.194,2,8,10,weekend
15338,2012-10-06,Winter,2012,October,6,0,Saturday,Clear,0.54,0.5152,0.88,0.2537,2,28,30,weekend
15339,2012-10-06,Winter,2012,October,7,0,Saturday,Clear,0.54,0.5152,0.83,0.2985,13,71,84,weekend
15340,2012-10-06,Winter,2012,October,8,0,Saturday,Clear,0.56,0.5303,0.83,0.194,22,184,206,weekend
15341,2012-10-06,Winter,2012,October,9,0,Saturday,Clear,0.6,0.5909,0.73,0.194,130,265,395,weekend
15342,2012-10-06,Winter,2012,October,10,0,Saturday,Clear,0.62,0.6061,0.69,0.2836,198,341,539,weekend
15343,2012-10-06,Winter,2012,October,11,0,Saturday,Clear,0.64,0.6061,0.65,0.2537,258,389,647,weekend
15344,2012-10-06,Winter,2012,October,12,0,Saturday,Clear,0.7,0.6515,0.54,0.1045,362,381,743,weekend
15345,2012-10-06,Winter,2012,October,13,0,Saturday,Mist_Cloudy,0.64,0.6212,0.57,0.5224,310,400,710,weekend
15346,2012-10-06,Winter,2012,October,14,0,Saturday,Mist_Cloudy,0.6,0.6212,0.56,0.4179,269,307,576,weekend
15347,2012-10-06,Winter,2012,October,15,0,Saturday,Clear,0.6,0.6212,0.46,0.4179,279,341,620,weekend
15348,2012-10-06,Winter,2012,October,16,0,Saturday,Clear,0.6,0.6212,0.43,0.5224,317,342,659,weekend
15349,2012-10-06,Winter,2012,October,17,0,Saturday,Clear,0.54,0.5152,0.49,0.3881,268,342,610,weekend
15350,2012-10-06,Winter,2012,October,18,0,Saturday,Clear,0.52,0.5,0.48,0.4179,183,312,495,weekend
15351,2012-10-06,Winter,2012,October,19,0,Saturday,Clear,0.48,0.4697,0.55,0.2239,102,239,341,weekend
15352,2012-10-06,Winter,2012,October,20,0,Saturday,Clear,0.48,0.4697,0.55,0.2537,75,172,247,weekend
15353,2012-10-06,Winter,2012,October,21,0,Saturday,Clear,0.46,0.4545,0.59,0.1343,78,137,215,weekend
15354,2012-10-06,Winter,2012,October,22,0,Saturday,Clear,0.44,0.4394,0.62,0.1343,45,140,185,weekend
15355,2012-10-06,Winter,2012,October,23,0,Saturday,Clear,0.44,0.4394,0.62,0.1343,37,142,179,weekend
15356,2012-10-07,Winter,2012,October,0,0,Sunday,Clear,0.44,0.4394,0.62,0.1642,28,99,127,weekend
15357,2012-10-07,Winter,2012,October,1,0,Sunday,Clear,0.44,0.4394,0.54,0.2239,29,80,109,weekend
15358,2012-10-07,Winter,2012,October,2,0,Sunday,Clear,0.42,0.4242,0.62,0.1343,10,64,74,weekend
15359,2012-10-07,Winter,2012,October,3,0,Sunday,Mist_Cloudy,0.44,0.4394,0.62,0.1343,5,17,22,weekend
15360,2012-10-07,Winter,2012,October,4,0,Sunday,Mist_Cloudy,0.44,0.4394,0.54,0.2537,5,6,11,weekend
15361,2012-10-07,Winter,2012,October,5,0,Sunday,Mist_Cloudy,0.44,0.4394,0.54,0.1343,2,8,10,weekend
15362,2012-10-07,Winter,2012,October,6,0,Sunday,Mist_Cloudy,0.44,0.4394,0.54,0.194,4,19,23,weekend
15363,2012-10-07,Winter,2012,October,7,0,Sunday,Light_Rain,0.42,0.4242,0.58,0.1642,6,29,35,weekend
15364,2012-10-07,Winter,2012,October,8,0,Sunday,Light_Rain,0.42,0.4242,0.67,0.1343,11,51,62,weekend
15365,2012-10-07,Winter,2012,October,9,0,Sunday,Light_Rain,0.4,0.4091,0.71,0.1343,16,70,86,weekend
15366,2012-10-07,Winter,2012,October,10,0,Sunday,Mist_Cloudy,0.42,0.4242,0.67,0.194,41,144,185,weekend
15367,2012-10-07,Winter,2012,October,11,0,Sunday,Mist_Cloudy,0.42,0.4242,0.71,0.1045,76,260,336,weekend
15368,2012-10-07,Winter,2012,October,12,0,Sunday,Mist_Cloudy,0.42,0.4242,0.71,0.0,100,292,392,weekend
15369,2012-10-07,Winter,2012,October,13,0,Sunday,Mist_Cloudy,0.44,0.4394,0.72,0.0896,80,240,320,weekend
15370,2012-10-07,Winter,2012,October,14,0,Sunday,Mist_Cloudy,0.44,0.4394,0.67,0.0,71,243,314,weekend
15371,2012-10-07,Winter,2012,October,15,0,Sunday,Light_Rain,0.42,0.4242,0.77,0.1343,74,232,306,weekend
15372,2012-10-07,Winter,2012,October,16,0,Sunday,Light_Rain,0.4,0.4091,0.82,0.1642,87,246,333,weekend
15373,2012-10-07,Winter,2012,October,17,0,Sunday,Light_Rain,0.4,0.4091,0.82,0.2239,35,122,157,weekend
15374,2012-10-07,Winter,2012,October,18,0,Sunday,Light_Rain,0.4,0.4091,0.82,0.194,24,82,106,weekend
15375,2012-10-07,Winter,2012,October,19,0,Sunday,Mist_Cloudy,0.4,0.4091,0.82,0.1045,17,97,114,weekend
15376,2012-10-07,Winter,2012,October,20,0,Sunday,Clear,0.4,0.4091,0.82,0.1343,19,97,116,weekend
15377,2012-10-07,Winter,2012,October,21,0,Sunday,Clear,0.38,0.3939,0.87,0.1045,22,91,113,weekend
15378,2012-10-07,Winter,2012,October,22,0,Sunday,Clear,0.38,0.3939,0.87,0.1343,7,72,79,weekend
15379,2012-10-07,Winter,2012,October,23,0,Sunday,Clear,0.36,0.3485,0.93,0.1343,12,68,80,weekend
15380,2012-10-08,Winter,2012,October,0,1,Monday,Clear,0.38,0.3939,0.76,0.2836,7,44,51,weekdays
15381,2012-10-08,Winter,2012,October,1,1,Monday,Clear,0.34,0.3333,0.87,0.1642,2,35,37,weekdays
15382,2012-10-08,Winter,2012,October,2,1,Monday,Clear,0.34,0.3333,0.81,0.194,3,12,15,weekdays
15383,2012-10-08,Winter,2012,October,3,1,Monday,Clear,0.34,0.3485,0.81,0.1045,2,8,10,weekdays
15384,2012-10-08,Winter,2012,October,4,1,Monday,Clear,0.32,0.3333,0.87,0.1343,1,6,7,weekdays
15385,2012-10-08,Winter,2012,October,5,1,Monday,Clear,0.34,0.3182,0.76,0.2239,2,17,19,weekdays
15386,2012-10-08,Winter,2012,October,6,1,Monday,Clear,0.34,0.3485,0.76,0.1045,5,54,59,weekdays
15387,2012-10-08,Winter,2012,October,7,1,Monday,Mist_Cloudy,0.34,0.3333,0.76,0.1642,3,151,154,weekdays
15388,2012-10-08,Winter,2012,October,8,1,Monday,Mist_Cloudy,0.36,0.3485,0.71,0.2239,23,374,397,weekdays
15389,2012-10-08,Winter,2012,October,9,1,Monday,Mist_Cloudy,0.38,0.3939,0.66,0.1642,59,273,332,weekdays
15390,2012-10-08,Winter,2012,October,10,1,Monday,Mist_Cloudy,0.38,0.3939,0.68,0.1343,69,229,298,weekdays
15391,2012-10-08,Winter,2012,October,11,1,Monday,Mist_Cloudy,0.4,0.4091,0.62,0.0896,72,236,308,weekdays
15392,2012-10-08,Winter,2012,October,12,1,Monday,Mist_Cloudy,0.42,0.4242,0.63,0.1642,74,267,341,weekdays
15393,2012-10-08,Winter,2012,October,13,1,Monday,Mist_Cloudy,0.42,0.4242,0.62,0.194,82,323,405,weekdays
15394,2012-10-08,Winter,2012,October,14,1,Monday,Mist_Cloudy,0.42,0.4242,0.58,0.1045,121,299,420,weekdays
15395,2012-10-08,Winter,2012,October,15,1,Monday,Light_Rain,0.42,0.4242,0.58,0.194,76,294,370,weekdays
15396,2012-10-08,Winter,2012,October,16,1,Monday,Light_Rain,0.42,0.4242,0.58,0.194,61,316,377,weekdays
15397,2012-10-08,Winter,2012,October,17,1,Monday,Mist_Cloudy,0.42,0.4242,0.66,0.2537,81,416,497,weekdays
15398,2012-10-08,Winter,2012,October,18,1,Monday,Mist_Cloudy,0.42,0.4242,0.66,0.2836,41,415,456,weekdays
15399,2012-10-08,Winter,2012,October,19,1,Monday,Mist_Cloudy,0.4,0.4091,0.71,0.2537,38,333,371,weekdays
15400,2012-10-08,Winter,2012,October,20,1,Monday,Light_Rain,0.4,0.4091,0.71,0.2239,20,207,227,weekdays
15401,2012-10-08,Winter,2012,October,21,1,Monday,Mist_Cloudy,0.4,0.4091,0.76,0.2239,17,134,151,weekdays
15402,2012-10-08,Winter,2012,October,22,1,Monday,Light_Rain,0.4,0.4091,0.76,0.2537,6,101,107,weekdays
15403,2012-10-08,Winter,2012,October,23,1,Monday,Mist_Cloudy,0.4,0.4091,0.71,0.2239,9,60,69,weekdays
15404,2012-10-09,Winter,2012,October,0,0,Tuesday,Mist_Cloudy,0.38,0.3939,0.82,0.2239,9,22,31,weekdays
15405,2012-10-09,Winter,2012,October,1,0,Tuesday,Light_Rain,0.36,0.3485,0.87,0.2239,0,13,13,weekdays
15406,2012-10-09,Winter,2012,October,2,0,Tuesday,Light_Rain,0.36,0.3333,0.87,0.2537,2,5,7,weekdays
15407,2012-10-09,Winter,2012,October,3,0,Tuesday,Light_Rain,0.36,0.3333,0.87,0.2836,0,3,3,weekdays
15408,2012-10-09,Winter,2012,October,4,0,Tuesday,Light_Rain,0.36,0.3485,0.87,0.1642,1,6,7,weekdays
15409,2012-10-09,Winter,2012,October,5,0,Tuesday,Mist_Cloudy,0.38,0.3939,0.82,0.194,0,19,19,weekdays
15410,2012-10-09,Winter,2012,October,6,0,Tuesday,Mist_Cloudy,0.38,0.3939,0.82,0.2537,2,141,143,weekdays
15411,2012-10-09,Winter,2012,October,7,0,Tuesday,Clear,0.38,0.3939,0.83,0.2537,5,357,362,weekdays
15412,2012-10-09,Winter,2012,October,8,0,Tuesday,Mist_Cloudy,0.42,0.4242,0.8,0.194,15,698,713,weekdays
15413,2012-10-09,Winter,2012,October,9,0,Tuesday,Mist_Cloudy,0.42,0.4242,0.77,0.2239,37,345,382,weekdays
15414,2012-10-09,Winter,2012,October,10,0,Tuesday,Mist_Cloudy,0.44,0.4394,0.75,0.2239,33,131,164,weekdays
15415,2012-10-09,Winter,2012,October,11,0,Tuesday,Mist_Cloudy,0.48,0.4697,0.69,0.194,37,156,193,weekdays
15416,2012-10-09,Winter,2012,October,12,0,Tuesday,Mist_Cloudy,0.48,0.4697,0.69,0.194,43,217,260,weekdays
15417,2012-10-09,Winter,2012,October,13,0,Tuesday,Mist_Cloudy,0.5,0.4848,0.67,0.1343,54,184,238,weekdays
15418,2012-10-09,Winter,2012,October,14,0,Tuesday,Mist_Cloudy,0.54,0.5152,0.64,0.194,43,201,244,weekdays
15419,2012-10-09,Winter,2012,October,15,0,Tuesday,Mist_Cloudy,0.52,0.5,0.63,0.1642,59,195,254,weekdays
15420,2012-10-09,Winter,2012,October,16,0,Tuesday,Mist_Cloudy,0.5,0.4848,0.72,0.1642,70,354,424,weekdays
15421,2012-10-09,Winter,2012,October,17,0,Tuesday,Mist_Cloudy,0.52,0.5,0.68,0.1642,73,733,806,weekdays
15422,2012-10-09,Winter,2012,October,18,0,Tuesday,Mist_Cloudy,0.5,0.4848,0.72,0.2239,26,758,784,weekdays
15423,2012-10-09,Winter,2012,October,19,0,Tuesday,Mist_Cloudy,0.5,0.4848,0.72,0.1642,31,483,514,weekdays
15424,2012-10-09,Winter,2012,October,20,0,Tuesday,Mist_Cloudy,0.5,0.4848,0.72,0.1642,30,330,360,weekdays
15425,2012-10-09,Winter,2012,October,21,0,Tuesday,Mist_Cloudy,0.48,0.4697,0.77,0.1343,16,209,225,weekdays
15426,2012-10-09,Winter,2012,October,22,0,Tuesday,Mist_Cloudy,0.48,0.4697,0.77,0.0896,7,155,162,weekdays
15427,2012-10-09,Winter,2012,October,23,0,Tuesday,Mist_Cloudy,0.48,0.4697,0.77,0.0896,8,76,84,weekdays
15428,2012-10-10,Winter,2012,October,0,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0896,0,33,33,weekdays
15429,2012-10-10,Winter,2012,October,1,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0,2,6,8,weekdays
15430,2012-10-10,Winter,2012,October,2,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0,2,6,8,weekdays
15431,2012-10-10,Winter,2012,October,3,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0,0,6,6,weekdays
15432,2012-10-10,Winter,2012,October,4,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.1045,0,6,6,weekdays
15433,2012-10-10,Winter,2012,October,5,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0896,2,38,40,weekdays
15434,2012-10-10,Winter,2012,October,6,0,Wednesday,Mist_Cloudy,0.46,0.4545,0.88,0.0896,3,172,175,weekdays
15435,2012-10-10,Winter,2012,October,7,0,Wednesday,Clear,0.46,0.4545,0.82,0.1045,9,498,507,weekdays
15436,2012-10-10,Winter,2012,October,8,0,Wednesday,Clear,0.5,0.4848,0.77,0.1642,33,806,839,weekdays
15437,2012-10-10,Winter,2012,October,9,0,Wednesday,Clear,0.54,0.5152,0.6,0.2836,35,331,366,weekdays
15438,2012-10-10,Winter,2012,October,10,0,Wednesday,Clear,0.56,0.5303,0.52,0.2985,27,190,217,weekdays
15439,2012-10-10,Winter,2012,October,11,0,Wednesday,Clear,0.54,0.5152,0.52,0.194,53,238,291,weekdays
15440,2012-10-10,Winter,2012,October,12,0,Wednesday,Clear,0.54,0.5152,0.56,0.2239,78,312,390,weekdays
15441,2012-10-10,Winter,2012,October,13,0,Wednesday,Clear,0.56,0.5303,0.49,0.0,60,237,297,weekdays
15442,2012-10-10,Winter,2012,October,14,0,Wednesday,Clear,0.6,0.6212,0.4,0.1642,63,208,271,weekdays
15443,2012-10-10,Winter,2012,October,15,0,Wednesday,Clear,0.6,0.6212,0.4,0.1642,58,261,319,weekdays
15444,2012-10-10,Winter,2012,October,16,0,Wednesday,Clear,0.6,0.6212,0.4,0.2239,92,474,566,weekdays
15445,2012-10-10,Winter,2012,October,17,0,Wednesday,Clear,0.58,0.5455,0.43,0.2239,91,857,948,weekdays
15446,2012-10-10,Winter,2012,October,18,0,Wednesday,Mist_Cloudy,0.56,0.5303,0.49,0.1642,57,787,844,weekdays
15447,2012-10-10,Winter,2012,October,19,0,Wednesday,Mist_Cloudy,0.56,0.5303,0.46,0.5821,32,534,566,weekdays
15448,2012-10-10,Winter,2012,October,20,0,Wednesday,Clear,0.52,0.5,0.48,0.4925,21,371,392,weekdays
15449,2012-10-10,Winter,2012,October,21,0,Wednesday,Clear,0.5,0.4848,0.51,0.3582,18,251,269,weekdays
15450,2012-10-10,Winter,2012,October,22,0,Wednesday,Clear,0.46,0.4545,0.55,0.2985,27,170,197,weekdays
15451,2012-10-10,Winter,2012,October,23,0,Wednesday,Clear,0.44,0.4394,0.58,0.194,17,119,136,weekdays
15452,2012-10-11,Winter,2012,October,0,0,Thursday,Clear,0.44,0.4394,0.51,0.1343,1,41,42,weekdays
15453,2012-10-11,Winter,2012,October,1,0,Thursday,Clear,0.44,0.4394,0.47,0.194,1,10,11,weekdays
15454,2012-10-11,Winter,2012,October,2,0,Thursday,Clear,0.42,0.4242,0.5,0.1343,4,7,11,weekdays
15455,2012-10-11,Winter,2012,October,3,0,Thursday,Clear,0.42,0.4242,0.47,0.2985,0,3,3,weekdays
15456,2012-10-11,Winter,2012,October,4,0,Thursday,Clear,0.4,0.4091,0.5,0.2537,0,10,10,weekdays
15457,2012-10-11,Winter,2012,October,5,0,Thursday,Clear,0.36,0.3485,0.5,0.1642,0,42,42,weekdays
15458,2012-10-11,Winter,2012,October,6,0,Thursday,Clear,0.36,0.3485,0.5,0.1642,1,158,159,weekdays
15459,2012-10-11,Winter,2012,October,7,0,Thursday,Clear,0.36,0.3333,0.5,0.2537,11,467,478,weekdays
15460,2012-10-11,Winter,2012,October,8,0,Thursday,Clear,0.38,0.3939,0.46,0.3881,25,773,798,weekdays
15461,2012-10-11,Winter,2012,October,9,0,Thursday,Clear,0.4,0.4091,0.43,0.3881,27,328,355,weekdays
15462,2012-10-11,Winter,2012,October,10,0,Thursday,Clear,0.44,0.4394,0.41,0.3582,39,165,204,weekdays
15463,2012-10-11,Winter,2012,October,11,0,Thursday,Clear,0.46,0.4545,0.36,0.0,76,175,251,weekdays
15464,2012-10-11,Winter,2012,October,12,0,Thursday,Clear,0.46,0.4545,0.36,0.0,47,279,326,weekdays
15465,2012-10-11,Winter,2012,October,13,0,Thursday,Clear,0.5,0.4848,0.31,0.1045,48,243,291,weekdays
15466,2012-10-11,Winter,2012,October,14,0,Thursday,Clear,0.52,0.5,0.32,0.0896,78,270,348,weekdays
15467,2012-10-11,Winter,2012,October,15,0,Thursday,Clear,0.52,0.5,0.34,0.1642,102,358,460,weekdays
15468,2012-10-11,Winter,2012,October,16,0,Thursday,Clear,0.5,0.4848,0.36,0.1343,68,413,481,weekdays
15469,2012-10-11,Winter,2012,October,17,0,Thursday,Clear,0.5,0.4848,0.39,0.2836,90,737,827,weekdays
15470,2012-10-11,Winter,2012,October,18,0,Thursday,Clear,0.46,0.4545,0.44,0.1642,64,628,692,weekdays
15471,2012-10-11,Winter,2012,October,19,0,Thursday,Clear,0.44,0.4394,0.51,0.1343,81,662,743,weekdays
15472,2012-10-11,Winter,2012,October,20,0,Thursday,Clear,0.42,0.4242,0.62,0.1642,27,388,415,weekdays
15473,2012-10-11,Winter,2012,October,21,0,Thursday,Clear,0.42,0.4242,0.62,0.1343,24,236,260,weekdays
15474,2012-10-11,Winter,2012,October,22,0,Thursday,Clear,0.4,0.4091,0.66,0.1642,10,167,177,weekdays
15475,2012-10-11,Winter,2012,October,23,0,Thursday,Clear,0.42,0.4242,0.58,0.0896,10,176,186,weekdays
15476,2012-10-12,Winter,2012,October,0,0,Friday,Clear,0.4,0.4091,0.66,0.1045,8,60,68,weekdays
15477,2012-10-12,Winter,2012,October,1,0,Friday,Clear,0.4,0.4091,0.66,0.0896,8,29,37,weekdays
15478,2012-10-12,Winter,2012,October,2,0,Friday,Clear,0.4,0.4091,0.66,0.0896,0,16,16,weekdays
15479,2012-10-12,Winter,2012,October,3,0,Friday,Clear,0.36,0.3636,0.76,0.0896,0,6,6,weekdays
15480,2012-10-12,Winter,2012,October,4,0,Friday,Clear,0.36,0.3636,0.76,0.1045,0,8,8,weekdays
15481,2012-10-12,Winter,2012,October,5,0,Friday,Clear,0.36,0.3636,0.81,0.0896,2,33,35,weekdays
15482,2012-10-12,Winter,2012,October,6,0,Friday,Clear,0.34,0.3485,0.81,0.0896,3,140,143,weekdays
15483,2012-10-12,Winter,2012,October,7,0,Friday,Clear,0.36,0.3636,0.81,0.0896,8,384,392,weekdays
15484,2012-10-12,Winter,2012,October,8,0,Friday,Clear,0.42,0.4242,0.71,0.0896,34,711,745,weekdays
15485,2012-10-12,Winter,2012,October,9,0,Friday,Clear,0.5,0.4848,0.39,0.2985,26,374,400,weekdays
15486,2012-10-12,Winter,2012,October,10,0,Friday,Clear,0.52,0.5,0.36,0.2985,75,200,275,weekdays
15487,2012-10-12,Winter,2012,October,11,0,Friday,Clear,0.54,0.5152,0.37,0.3582,61,252,313,weekdays
15488,2012-10-12,Winter,2012,October,12,0,Friday,Clear,0.54,0.5152,0.39,0.4627,75,312,387,weekdays
15489,2012-10-12,Winter,2012,October,13,0,Friday,Clear,0.56,0.5303,0.37,0.3881,81,300,381,weekdays
15490,2012-10-12,Winter,2012,October,14,0,Friday,Clear,0.56,0.5303,0.37,0.4627,109,262,371,weekdays
15491,2012-10-12,Winter,2012,October,15,0,Friday,Clear,0.52,0.5,0.42,0.4478,138,317,455,weekdays
15492,2012-10-12,Winter,2012,October,16,0,Friday,Clear,0.46,0.4545,0.41,0.3582,108,412,520,weekdays
15493,2012-10-12,Winter,2012,October,17,0,Friday,Clear,0.46,0.4545,0.38,0.3881,131,706,837,weekdays
15494,2012-10-12,Winter,2012,October,18,0,Friday,Clear,0.44,0.4394,0.38,0.2985,76,566,642,weekdays
15495,2012-10-12,Winter,2012,October,19,0,Friday,Clear,0.42,0.4242,0.41,0.2239,40,453,493,weekdays
15496,2012-10-12,Winter,2012,October,20,0,Friday,Clear,0.42,0.4242,0.47,0.1343,28,280,308,weekdays
15497,2012-10-12,Winter,2012,October,21,0,Friday,Clear,0.4,0.4091,0.54,0.194,21,169,190,weekdays
15498,2012-10-12,Winter,2012,October,22,0,Friday,Clear,0.4,0.4091,0.47,0.2985,17,143,160,weekdays
15499,2012-10-12,Winter,2012,October,23,0,Friday,Clear,0.36,0.3485,0.57,0.194,11,89,100,weekdays
15500,2012-10-13,Winter,2012,October,0,0,Saturday,Clear,0.36,0.3636,0.57,0.0896,31,218,249,weekend
15501,2012-10-13,Winter,2012,October,1,0,Saturday,Clear,0.34,0.3333,0.53,0.1343,23,123,146,weekend
15502,2012-10-13,Winter,2012,October,2,0,Saturday,Clear,0.34,0.3333,0.53,0.194,7,60,67,weekend
15503,2012-10-13,Winter,2012,October,3,0,Saturday,Clear,0.32,0.303,0.66,0.2239,2,13,15,weekend
15504,2012-10-13,Winter,2012,October,4,0,Saturday,Clear,0.3,0.303,0.65,0.1642,2,9,11,weekend
15505,2012-10-13,Winter,2012,October,5,0,Saturday,Clear,0.3,0.2879,0.61,0.194,0,11,11,weekend
15506,2012-10-13,Winter,2012,October,6,0,Saturday,Clear,0.3,0.2879,0.61,0.194,5,23,28,weekend
15507,2012-10-13,Winter,2012,October,7,0,Saturday,Clear,0.3,0.303,0.61,0.1642,10,60,70,weekend
15508,2012-10-13,Winter,2012,October,8,0,Saturday,Clear,0.34,0.3485,0.53,0.1045,23,151,174,weekend
15509,2012-10-13,Winter,2012,October,9,0,Saturday,Clear,0.36,0.3636,0.5,0.0896,46,220,266,weekend
15510,2012-10-13,Winter,2012,October,10,0,Saturday,Clear,0.4,0.4091,0.43,0.0,82,265,347,weekend
15511,2012-10-13,Winter,2012,October,11,0,Saturday,Clear,0.42,0.4242,0.35,0.1343,192,335,527,weekend
15512,2012-10-13,Winter,2012,October,12,0,Saturday,Clear,0.44,0.4394,0.35,0.0,202,371,573,weekend
15513,2012-10-13,Winter,2012,October,13,0,Saturday,Clear,0.46,0.4545,0.36,0.194,235,435,670,weekend
15514,2012-10-13,Winter,2012,October,14,0,Saturday,Clear,0.48,0.4697,0.33,0.194,243,354,597,weekend
15515,2012-10-13,Winter,2012,October,15,0,Saturday,Clear,0.5,0.4848,0.36,0.194,251,364,615,weekend
15516,2012-10-13,Winter,2012,October,16,0,Saturday,Clear,0.5,0.4848,0.31,0.194,294,343,637,weekend
15517,2012-10-13,Winter,2012,October,17,0,Saturday,Clear,0.46,0.4545,0.38,0.1642,193,335,528,weekend
15518,2012-10-13,Winter,2012,October,18,0,Saturday,Clear,0.46,0.4545,0.44,0.1343,174,299,473,weekend
15519,2012-10-13,Winter,2012,October,19,0,Saturday,Clear,0.44,0.4394,0.44,0.1642,73,259,332,weekend
15520,2012-10-13,Winter,2012,October,20,0,Saturday,Clear,0.4,0.4091,0.54,0.0896,57,198,255,weekend
15521,2012-10-13,Winter,2012,October,21,0,Saturday,Clear,0.4,0.4091,0.58,0.194,47,157,204,weekend
15522,2012-10-13,Winter,2012,October,22,0,Saturday,Clear,0.4,0.4091,0.62,0.0,33,156,189,weekend
